,strategy2,QQQ
2022-10-17,1.2887409795263876,1.7806928605877526
2022-10-18,1.2960978224999733,1.7947740657191695
2022-10-19,1.2944805597903677,1.7882286465942132
2022-10-20,1.2821123265142793,1.779106292430844
2022-10-21,1.3048653395334746,1.820822221199547
2022-10-24,1.31064229722792,1.8408534696582255
2022-10-25,1.3486438135096743,1.8789329627488738
2022-10-26,1.2994472990829802,1.8374153549997843
2022-10-27,1.2421325480082503,1.803963696315831
2022-10-28,1.25888624903608,1.8591660735265378
2022-10-31,1.2368884187606068,1.8375478441720965
2022-11-01,1.2209234865320626,1.8187721473089735
2022-11-02,1.177545258347327,1.756430213392179
2022-11-03,1.1578440747013912,1.7221180973811927
2022-11-04,1.179576535768195,1.749818962419921
2022-11-07,1.1879457885151514,1.769056926800145
2022-11-08,1.1858803835949954,1.7819488249221627
2022-11-09,1.1468113894536502,1.7408278592123003
2022-11-10,1.2630643619438633,1.8692808582656837
2022-11-11,1.298797717923727,1.9037249475254139
2022-11-14,1.2830857171871428,1.8870649500307388
2022-11-15,1.3045337352683601,1.9131787309889905
2022-11-16,1.2748959715138566,1.8870649500307388
2022-11-17,1.2588009175689063,1.8828997958799996
2022-11-18,1.248493747083381,1.882965627727301
2022-11-21,1.220778352094354,1.8635955869136194
2022-11-22,1.2439360901943175,1.890437026472451
2022-11-23,1.2747172627485381,1.9094106316163328
2022-11-25,1.2639603803145878,1.8968491309473863
2022-11-28,1.2468354973728222,1.8690167053987687
2022-11-29,1.234536551311555,1.8548690493117683
2022-11-30,1.316270034264691,1.9394247947501269
2022-12-01,1.320026925420219,1.9418048533549168
2022-12-02,1.3158755415249277,1.9340697144817063
2022-12-05,1.2829438179230028,1.9016094545263935
2022-12-06,1.2419798604016934,1.86220692703747
2022-12-07,1.2320867413493883,1.8546044837059987
2022-12-08,1.2542457661494437,1.8765533168829385
2022-12-09,1.2525480131086701,1.8645865729034052
2022-12-12,1.256096035416532,1.8879903105426505
2022-12-13,1.276646127929222,1.9082867437153803
2022-12-14,1.263418310393796,1.8941388812589526
2022-12-15,1.2212312973016155,1.8305401575300386
2022-12-16,1.2052843606524886,1.8130866695874819
2022-12-19,1.1784880045532933,1.787606649140399
2022-12-20,1.1683363300726586,1.7862148937228406
2022-12-21,1.1863912198028064,1.812126226272933
2022-12-22,1.1345615677244179,1.7677922949497893
2022-12-23,1.1380863156444463,1.7717680019662878
2022-12-27,1.0925814119359698,1.746718674513933
2022-12-28,1.0843626511336641,1.7236572005698272
2022-12-29,1.1263385139838076,1.7656714363456598
2022-12-30,1.126756000685819,1.764611522967163
2023-01-03,1.1148535966292699,1.7526827509622491
2023-01-04,1.122313106321975,1.7610322516204644
2023-01-05,1.097066679406679,1.7334648044164709
2023-01-06,1.1271829238575812,1.7813109370224482
2023-01-09,1.1519577078946708,1.7928422415104261
2023-01-10,1.1685435084056202,1.8080174109758405
2023-01-11,1.1996557669230816,1.8392962059599904
2023-01-12,1.2143474356151616,1.849236608533087
2023-01-13,1.229623636691975,1.8619603155718734
2023-01-17,1.2443443238821328,1.8657379079381857
2023-01-18,1.2282102444643197,1.841483309150276
2023-01-19,1.2186246106085843,1.8233919333080049
2023-01-20,1.2718184326176627,1.8732922671931014
2023-01-23,1.3170101058371086,1.914909757744993
2023-01-24,1.3112397101705755,1.9109990570980868
2023-01-25,1.3064392222420649,1.9067579589981094
2023-01-26,1.355090469860831,1.943934998583274
2023-01-27,1.4025271433310948,1.9632856406707915
2023-01-30,1.3509713002717512,1.9235904813339886
2023-01-31,1.3808135146203628,1.9524174011526558
2023-02-01,1.4291569286020485,1.994166968138005
2023-02-02,1.5424164252093737,2.0657377428426438
2023-02-03,1.500216959014197,2.0290242089911446
2023-02-06,1.4956729193361815,2.0118612892021943
2023-02-07,1.5394132144271866,2.053544198862533
2023-02-08,1.5097642916857656,2.0170300178777834
2023-02-09,1.4952613941347563,1.9992034140107093
2023-02-10,1.4591264027023916,1.9860822394549866
2023-02-13,1.483021909563662,2.0178914038672393
2023-02-14,1.5185488667566387,2.0328020077268842
2023-02-15,1.5259782136405127,2.048375263817517
2023-02-16,1.4783570102345651,2.0099389579871056
2023-02-17,1.4690893258810531,1.9957574573140318
2023-02-21,1.4272852274990757,1.9485081450917405
2023-02-22,1.4337765121272594,1.9499655259871733
2023-02-23,1.4814774013055168,1.9669969884509477
2023-02-24,1.4534751581331613,1.9340614597046153
2023-02-27,1.4711862257368598,1.947911118338627
2023-02-28,1.4730663595293962,1.9453929985869884
2023-03-01,1.4521970680367762,1.9297532915407727
