,core_qqq_trade_dips,QQQ_buy_hold,DIA_buy_hold,equal_weight_stocks
2025-05-05,1.8641085768036776,1.863766594814822,1.2966888785092794,1.977739366283538
2025-05-06,1.8459432222163166,1.8464304288538984,1.2840445973741674,1.9537777285503897
2025-05-07,1.8377623324208325,1.8536793917865182,1.2928830760468084,1.9137119111016994
2025-05-08,1.856411776972425,1.8728184671996349,1.3017842431269642,1.9311315733746526
2025-05-09,1.856055471035724,1.8715909769280104,1.2971921461302964,1.9342609472128993
2025-05-12,1.9383892453473954,1.9478400822141781,1.3343384016079527,2.0384031490783165
2025-05-13,1.969994103516704,1.9775267430980017,1.325783341039802,2.080961614618403
2025-05-14,1.985493893153409,1.9893779997713394,1.322763539718045,2.104887959400463
2025-05-15,1.984053400141618,1.9915640510310977,1.3319794202075348,2.0946896807026225
2025-05-16,1.9926009940966836,2.0002326638634753,1.342656302444085,2.1025573950314835
2025-05-19,1.991480621221001,2.002150492308964,1.3473465884596998,2.093812715313055
2025-05-20,1.9821156760289362,1.9954764775774323,1.3439784312759018,2.0787748041001293
2025-05-21,1.9620729872857527,1.9677459122219056,1.318104255613791,2.0752115497204193
2025-05-22,1.9715814892708001,1.9714283830367791,1.3183246919172833,2.1026248745198415
2025-05-23,1.9461892743293239,1.953171216701309,1.3104865872235354,2.0574895380137987
2025-05-27,1.994103021729234,1.9991202103300165,1.3341575734246531,2.1141126862032995
2025-05-28,1.9857313080533074,1.990259673359246,1.3265086097295538,2.105453225877305
2025-05-29,1.9886068601940767,1.9941723353953207,1.3297821964140275,2.1070253325631705
2025-05-30,1.982833553980353,1.9910273699128183,1.331009950342175,2.0911053472872756
2025-06-02,1.9931141273312416,2.0067526683048116,1.3337167986154956,2.0903188446064274
2025-06-03,2.005176059342265,2.022439817358867,1.3409566739975918,2.0967916441148713
2025-06-04,2.0161765012939106,2.0280779127225568,1.337588712409449,2.1249898014516706
2025-06-05,2.0021053541125307,2.0128125257934855,1.3345351708371573,2.1240717266807008
2025-06-06,2.02726818307905,2.0324886355594924,1.3484167900875252,2.1621096599403518
2025-06-09,2.03067936587522,2.035480297221021,1.348353612690872,2.1738051626662735
2025-06-10,2.0455889530347573,2.048942774697899,1.352288312690168,2.2120596798557677
2025-06-11,2.0352302314813873,2.042038686490036,1.3522569195874965,2.2045186258223315
2025-06-12,2.0375520603590322,2.046833022114017,1.3550584361579694,2.2093406951966883
2025-06-13,2.013136534349756,2.021135910666496,1.330884084538007,2.177731629226154
2025-06-16,2.040109562772677,2.0492496178295876,1.3418065371197523,2.2124336302008927
2025-06-17,2.0205595185182603,2.0292669004216326,1.331828224766009,2.193494198307181
2025-06-18,2.0179961475161337,2.0289216724622654,1.330978459441676,2.184259740540965
2025-06-20,2.0071797368998427,2.0206371433964145,1.3313539053019723,2.1523428859781095
2025-06-23,2.0227952075074147,2.041414167698602,1.3438543258326312,2.1520361313441447
2025-06-24,2.0490067622484522,2.072631865129374,1.3598586469318474,2.2005666399209542
2025-06-25,2.0589511052497786,2.0779301487977246,1.3569229517418575,2.231110110031843
2025-06-26,2.077617590030135,2.0973594653158347,1.3697705545606256,2.2463162992094308
2025-06-27,2.089359075557319,2.10454001847888,1.382618059581566,2.2866966301467504
2025-06-30,2.1012024105392717,2.1181711066098554,1.3909832945662746,2.279328073545146
2025-07-01,2.0884695919732112,2.10031627449579,1.4043677096609388,2.2765251451960915
2025-07-02,2.1075374346271287,2.11494560363615,1.4037996020801988,2.3413717252071833
2025-07-03,2.12643325187269,2.1357572449301707,1.4144690516818488,2.3533457241167186
2025-07-07,2.107110628535249,2.119668821358543,1.4015582714664276,2.3069099895102685
2025-07-08,2.1052865364842264,2.1208592219960605,1.3964442274636641,2.2917842857276542
2025-07-09,2.121088385846543,2.135872634902947,1.403199514609822,2.322006244222742
2025-07-10,2.12083335832019,2.1328009067296962,1.4094497737740652,2.319441449857233
2025-07-11,2.1188823578360347,2.1280009193519462,1.4002009354166618,2.328739001219149
2025-07-14,2.124614390223385,2.1357190955922327,1.403388851204126,2.3189222238492495
2025-07-15,2.127134314927382,2.1376769572935825,1.3894049354260503,2.3607372252071315
2025-07-16,2.1309347649112564,2.139865834430225,1.3963811478648387,2.370082902466199
2025-07-17,2.1456070738270676,2.1571830434670494,1.4054092565252667,2.4097110318100547
2025-07-18,2.1466322847254586,2.1551097917929236,1.3997915537101757,2.3940212686132845
2025-07-21,2.1603217695979056,2.1662835444832464,1.4003597590887433,2.4092249778463164
2025-07-22,2.1516900375183052,2.155071406965245,1.4051597742669661,2.399139915828654
2025-07-23,2.160467688908988,2.164901219707336,1.4217389509970293,2.421164327975862
2025-07-24,2.164351764423085,2.1695088119672117,1.4119493884506242,2.4333679935853194
2025-07-25,2.169228246179226,2.174730796959686,1.4179811672679277,2.4562537883480347
2025-07-28,2.17558715288187,2.1815277373356854,1.4158337225686872,2.4410875862390355
2025-07-29,2.1701498996552866,2.178148459561525,1.409959789445189,2.4388497185240374
2025-07-30,2.1709440755251044,2.1810666484240615,1.4045281958960902,2.443202196750367
2025-07-31,2.1591256284562332,2.1695088119672117,1.3936964996983916,2.4157346412045126
2025-08-01,2.115664045606933,2.12677236937649,1.3759803254242273,2.3612352065649267
2025-08-04,2.1523675125859514,2.166014615199756,1.3952121704311007,2.4038680700357613
2025-08-05,2.1385566732193055,2.151308516404039,1.3930965100258421,2.370686669024457
2025-08-06,2.172032187166592,2.178378768527597,1.395717785199981,2.398757994503784
2025-08-07,2.1844979027492526,2.185751010339295,1.3886123818308849,2.4714469952871387
2025-08-08,2.2110114923619153,2.2061404185288507,1.3955597439105205,2.5113399677246924
