,core_qqq_trade_dips,QQQ_buy_hold,DIA_buy_hold,equal_weight_stocks
2024-02-01,1.607357120045198,1.6061511340363017,1.1865954919878121,1.972360908468617
2024-02-02,1.6354508984311193,1.6332960396037273,1.1906626118367496,2.092583636900469
2024-02-05,1.6335583593435348,1.6311640329883488,1.1819123433816077,2.06613186285641
2024-02-06,1.6326256700611939,1.6278900187426306,1.1865340749280306,2.0551642970551733
2024-02-07,1.6518351963879934,1.6446412301608702,1.1914330634242631,2.097193207849103
2024-02-08,1.6556125630926317,1.6476869370764275,1.193528284903178,2.110300577353762
2024-02-09,1.6728522844164455,1.6639052351494854,1.1915870950630463,2.1333011212933424
2024-02-12,1.664246838466435,1.6573951205107114,1.195870054802012,2.1124975680839593
2024-02-13,1.6377722410289999,1.631544702198462,1.17957018229131,2.0776446905457
2024-02-14,1.6568005916758486,1.6493239441992864,1.1840992992587314,2.1188980789277854
2024-02-15,1.666652474768794,1.6542353188025156,1.1963011477948733,2.131042869365772
2024-02-16,1.6521193994861645,1.6392350915548894,1.1918324699085747,2.1036053996918573
2024-02-20,1.6375894374291735,1.6268618704151614,1.1902896107762295,2.072439533915445
2024-02-21,1.6318220535351406,1.6203518735212714,1.1914006923306522,2.0723091293866296
2024-02-22,1.678247188647857,1.6677884614252454,1.205257378555588,2.152186684849307
2024-02-23,1.671167695216746,1.6628775578015522,1.2075411543199468,2.1320173373682314
2024-02-26,1.6736010481037935,1.6620016536091515,1.2057821619039757,2.1270401422294065
2024-02-27,1.6775607903053846,1.6659993279122018,1.2025418252133069,2.134656956316847
2024-02-28,1.6701128627959958,1.6571286638381206,1.2023564982574377,2.1242040210263355
2024-02-29,1.6835925726176808,1.6713292855782063,1.203436577888372,2.1741981222937854
2024-03-01,1.70793920058036,1.6964943109204376,1.2076336711010827,2.216186669065851
2024-03-04,1.6957831314271674,1.690440810941985,1.204300817629278,2.1969699875361215
2024-03-05,1.663574321809155,1.6600979543239336,1.1918324699085747,2.156830472778146
2024-03-06,1.6716799852480313,1.6705294445808976,1.1948879686327036,2.175990511634056
2024-03-07,1.696802725363783,1.6958853343801639,1.1988072181084093,2.2217770998119892
2024-03-08,1.6719877767137252,1.6714053487732985,1.1973876820849567,2.1985327610008425
2024-03-11,1.6671358320314666,1.6651999578944294,1.1987148969230053,2.1480563882865398
2024-03-12,1.6898116782260875,1.6890704959814848,1.2060289059196265,2.1941117920178126
2024-03-13,1.6738778546133373,1.6760882983014829,1.2073561207576753,2.1624521731952724
2024-03-14,1.6667740990216577,1.6718620811785039,1.2038069384065129,2.146249422528916
2024-03-15,1.6482822758590867,1.6519890996496147,1.1971959982678042,2.1289753158253943
2024-03-18,1.6678171975372535,1.667744660328381,1.1994543465870304,2.1640803678543956
2024-03-19,1.6706910031754172,1.671899995031166,1.2092608319938285,2.145077883265492
2024-03-20,1.6915157690983713,1.6917232882189885,1.2219133330960106,2.1696514805148706
2024-03-21,1.6979049459017976,1.699728762885117,1.2304514779800282,2.164469021216196
2024-03-22,1.6988846142261786,1.70167308415533,1.2204902763493857,2.173849929992783
2024-03-25,1.6937836729565374,1.695497247242356,1.2156027302034627,2.1625252422514962
2024-03-26,1.690763306288531,1.6900078630033564,1.2152931999579077,2.154317077357715
2024-03-27,1.6972061970472485,1.6957640571495989,1.2298640061996022,2.1604363757809484
2024-03-28,1.6924460437397764,1.6926382837128917,1.2304825777013824,2.146779223795154
2024-04-01,1.6956142082025707,1.6962213782792244,1.2229649535479696,2.17470132142204
2024-04-02,1.677866859254056,1.6815829810602645,1.2115192781109207,2.1549923982859407
2024-04-03,1.6822376966196129,1.6853567045938638,1.2103744562927645,2.176836842910536
2024-04-04,1.6588493743341226,1.659586706037416,1.1941642644250874,2.1391137708504813
2024-04-05,1.6747776423927225,1.6791431893179958,1.202950033505549,2.1752462891908677
2024-04-08,1.6788055468559302,1.6796386597900514,1.203692417105551,2.1797734279787035
2024-04-09,1.686450846056767,1.6858526460454557,1.2028883230521696,2.1934275710321955
2024-04-10,1.67015712042383,1.6711375969069833,1.189493144956388,2.181024544240926
2024-04-11,1.696869278189264,1.6978225909573341,1.1895860529289874,2.214773367488033
2024-04-12,1.6694808251271356,1.6707562212275657,1.175138863189783,2.168917549998649
2024-04-15,1.6390435399048926,1.643270561965718,1.1672198765947408,2.120330228145548
2024-04-16,1.637266274431085,1.6434230415905544,1.1692923111709026,2.11643151368494
2024-04-17,1.617402608688292,1.6233712055828031,1.1676528277470541,2.0848375941275457
2024-04-18,1.608170714286249,1.614107626830668,1.1688592622207234,2.0692938125977376
2024-04-19,1.5695028729620781,1.5807130583079732,1.1755384652698262,2.006643507514239
2024-04-22,1.5829876567527572,1.5966095596129395,1.1834933436816515,2.017646248366124
2024-04-23,1.6083176263977121,1.6204357078787106,1.1916951617048595,2.05924464804766
2024-04-24,1.620130117483624,1.625925327607478,1.1898997884827756,2.074827319618625
2024-04-25,1.6190823392316487,1.618072214821302,1.17900520402004,2.0289833247055613
2024-04-26,1.6434112686078064,1.643041901400905,1.1833075277364526,2.0730769636103927
2024-04-29,1.6633869270291908,1.6497133265308188,1.1879191861026885,2.093870193936051
2024-04-30,1.6301539273488397,1.618605952380672,1.1703698480573237,2.0499892834674895
2024-05-01,1.6038879796310164,1.6069026996311524,1.1727220823278082,2.032798287511798
2024-05-02,1.6234078858191348,1.6274119745134135,1.1830600991357407,2.058724383501276
2024-05-03,1.6565408370310475,1.660120325851902,1.1971115987095375,2.106388624828018
2024-05-06,1.679090677168598,1.6783044925089527,1.2023116090369923,2.143369585798849
2024-05-07,1.6748429673580547,1.6785711846713116,1.2032089044565706,2.135277480111895
2024-05-08,1.6717858792866616,1.6775801259823162,1.208594730729224,2.136045336631271
2024-05-09,1.672411620637279,1.6812397547232771,1.2194897063834231,2.137671341975914
2024-05-10,1.6737661638555321,1.6852044604587952,1.2231418698873722,2.1398879719510955
2024-05-13,1.6771655336033442,1.6890927497645691,1.2209135455129752,2.1301244030157886
2024-05-14,1.6916707172789853,1.6999574234499297,1.2243800886674572,2.1602405552697053
2024-05-15,1.7196469448808205,1.7265282049627584,1.235832218763655,2.192448154722011
2024-05-16,1.720121936226906,1.723021291336402,1.235615303097102,2.1829865645240636
2024-05-17,1.7225007403849257,1.722182594527359,1.2397504902607017,2.1911671118867737
2024-05-20,1.7336112101619674,1.7341906887816678,1.234015819000404,2.195454472220834
2024-05-21,1.7398826683894701,1.7375833898705018,1.2361238519997513,2.2056604067802645
2024-05-22,1.737637023776664,1.7372402812783987,1.229552226603132,2.204510908013676
2024-05-23,1.7228109900096267,1.729425553324421,1.210953810850321,2.173915644344709
2024-05-24,1.7454336917687514,1.7457796112487811,1.2108917092054785,2.215738412335014
2024-05-28,1.7554870880814095,1.7523746199489505,1.2045682947924983,2.227906854951895
2024-05-29,1.7378914575802737,1.7400232993576545,1.192107281911737,2.199090550349318
2024-05-30,1.7247957902580608,1.7213816938260942,1.1824981525983134,2.1796214676552736
2024-05-31,1.7219044538647095,1.7181795039596428,1.2012513823728344,2.1731168089208306
2024-06-03,1.7254828268524192,1.7274051688591157,1.1972528188278886,2.186607536965824
2024-06-04,1.7251150885249849,1.7321321549739324,1.2011896719194552,2.177106953297614
2024-06-05,1.7615467908344782,1.7670516374898768,1.20435079233875,2.2364514674396365
2024-06-06,1.7629595311532407,1.7664414835007627,1.20683104401569,2.244407461684201
2024-06-07,1.7625662367539097,1.764878655654851,1.2042273714319915,2.2470820382073375
2024-06-10,1.7591269569632286,1.7720071664246224,1.206707329715334,2.247696784750836
2024-06-11,1.766692850748538,1.7841680935384199,1.2026153692084594,2.261221200696238
2024-06-12,1.79092397674686,1.8075366851847972,1.201747608744381,2.2968663504517384
2024-06-13,1.8012184609483968,1.817334001496302,1.1992363551439527,2.2915627983522078
2024-06-14,1.807019046533377,1.8267499421283895,1.1979346655489023,2.2865479459135125
2024-06-17,1.82899921347087,1.8491272395960032,1.2045063887433873,2.314222381049248
2024-06-18,1.8243937859466213,1.8496991264978033,1.2062423008630074,2.2926457503227033
2024-06-20,1.8182707431454102,1.8354416339787245,1.215324397477128,2.2990561653359975
2024-06-21,1.8141243632554307,1.830524018896641,1.2157717249157276,2.299201878481399
2024-06-24,1.795097135952006,1.8096841163799853,1.2239736407368014,2.284127727169567
2024-06-25,1.8148809497748768,1.8303790749443831,1.2147776096089142,2.320232410894947
2024-06-26,1.8192340216686413,1.8341590389568367,1.215460923297916,2.342212427841738
2024-06-27,1.8257686895000045,1.8388935607442325,1.2164551364025955,2.3624440273620118
2024-06-28,1.8206912826715198,1.829348100739697,1.21511951094808,2.33880044636857
2024-07-01,1.8303845943587493,1.8400773678084075,1.2161445303805158,2.3600004964519057
2024-07-02,1.8632624447548944,1.8593975371067115,1.2218300093142687,2.420486461562133
2024-07-03,1.8827362745442475,1.8748994753052477,1.2204007913020924,2.4487966645163652
2024-07-05,1.910100454166139,1.8944487761479007,1.2231035331239415,2.521659866974248
2024-07-08,1.9217057186064574,1.8989541663909475,1.2223578243964992,2.5280580047178334
2024-07-09,1.9255705794359261,1.9005960010540521,1.2207425948433923,2.530165608973985
2024-07-10,1.950118068632561,1.9204125827834844,1.2341632981821724,2.572288840578733
2024-07-11,1.9022260750904323,1.8782975926587477,1.2353129120957573,2.4828671180448922
2024-07-12,1.9144771623714556,1.8893321722117835,1.2436702287257368,2.4824697782915166
2024-07-15,1.9188880406684619,1.8944105090605865,1.2500076282335397,2.4812579726994635
2024-07-16,1.9188385420401024,1.8951360530360637,1.2726864643450497,2.4712139393699073
2024-07-17,1.8487235521180292,1.839504538947535,1.2797385706568065,2.3522285696442498
2024-07-18,1.8377617654543734,1.8307988354559988,1.263552828255603,2.343841011457884
2024-07-19,1.8150812930260072,1.8145713532819856,1.252437807403142,2.3118933711671352
2024-07-22,1.8481039363791703,1.8416044012095696,1.2561677202104766,2.3588783474974133
2024-07-23,1.8383361836772378,1.8351134789868948,1.2541163121754821,2.35926328310354
2024-07-24,1.7588729240373602,1.769287377348098,1.2391348526948984,2.2249851208971916
2024-07-25,1.737447477189428,1.749776108102991,1.2416836606758301,2.194985230836717
2024-07-26,1.7543389691205833,1.7677219591147375,1.2618247399652545,2.220514350763447
2024-07-29,1.7625332226645647,1.7712727915828421,1.260394837368017,2.236558223844778
2024-07-30,1.7362018901167318,1.7469508196103634,1.2663004592978975,2.2084726180631846
2024-07-31,1.790882241792237,1.7986496545718338,1.2696567842575166,2.2727255783990707
2024-08-01,1.7344218122691135,1.755083694241027,1.2533083062074653,2.2318809763513032
2024-08-02,1.6988023893000577,1.7134268494601044,1.23434842954231,2.1647595230556997
2024-08-05,1.6617982124070543,1.6623389927019365,1.202272098699171,2.105207345418431
2024-08-06,1.6636319195184162,1.6782226598145424,1.2120627408516942,2.1297959359142626
2024-08-07,1.642427999615094,1.6600481482379832,1.2052559115875996,2.1149039444964832
2024-08-08,1.7019655238742282,1.7108305747669417,1.2262359009706634,2.189831125857053
2024-08-09,1.7043927131486538,1.7197651743130586,1.2281941076394607,2.208474432235298
2024-08-12,1.711984059725895,1.723468721895768,1.2239048888370778,2.2093392462884007
2024-08-13,1.7591360854681872,1.7662329573111213,1.2363997397794384,2.2658154199153593
